date,return
2008-04-18,0.01856
2008-04-21,0.018375
2008-04-22,0.019466
2008-04-23,0.010343
2008-04-24,-0.01841
2008-04-25,0.025199
2008-04-28,-0.0193
2008-04-29,0.005201
2008-04-30,-0.013894
2008-05-01,-0.001111
2008-05-02,0.005749
2008-05-05,0.005282
2008-05-06,0.006563
2008-05-07,0.023806
2008-05-08,0.006382
2008-05-09,-0.003605
2008-05-12,0.01357
2008-05-13,0.016009
2008-05-14,-0.016326
2008-05-15,0.007976
2008-05-16,0.010341
2008-05-19,-0.004201
2008-05-20,0.018808
2008-05-21,-0.001971
2008-05-22,0.001692
2008-05-23,-0.002224
2008-05-26,0.000191
2008-05-27,-0.012923
2008-05-28,-0.0163
2008-05-29,0.019786
2008-05-30,-0.011878
2008-06-02,-0.01418
2008-06-03,-0.031466
2008-06-04,-0.009768
2008-06-05,-0.027004
2008-06-06,0.032182
2008-06-09,0.022345
2008-06-10,-0.015367
2008-06-11,0.048772
2008-06-12,0.021013
2008-06-13,-0.007727
2008-06-16,-0.057101
2008-06-17,0.049464
2008-06-18,-0.045897
2008-06-19,-0.054784
2008-06-20,0.038188
2008-06-23,0.104247
2008-06-24,0.056467
2008-06-25,0.02636
2008-06-26,0.027193
2008-06-27,0.036563
2008-06-30,0.030565
2008-07-01,0.010826
2008-07-02,0.003808
2008-07-03,-0.002126
2008-07-04,-0.023738
2008-07-07,-0.0082
2008-07-08,-0.049469
2008-07-09,-0.002693
2008-07-10,-0.033689
2008-07-11,-0.034875
2008-07-14,0.005959
2008-07-15,0.04818
2008-07-16,0.029484
2008-07-17,-0.050858
2008-07-18,-0.030698
2008-07-21,0.034835
2008-07-22,-0.036409
2008-07-23,-0.007981
2008-07-24,0.020295
2008-07-25,-0.03327
2008-07-28,0.003402
2008-07-29,-0.044811
2008-07-30,-0.018729
2008-07-31,0.011334
2008-08-01,-0.054053
2008-08-04,0.013913
2008-08-05,-0.000753
2008-08-06,0.019723
2008-08-07,0.007404
2008-08-08,0.042411
2008-08-11,0.003619
2008-08-12,-0.01249
2008-08-13,0.003304
2008-08-14,0.013992
2008-08-15,0.001171
2008-08-18,0.000919
2008-08-19,-0.014814
2008-08-20,-0.013068
2008-08-21,-0.027571
2008-08-22,0.033849
2008-08-25,-0.027472
2008-08-26,-0.015569
2008-08-27,-0.017562
2008-08-28,0.021345
2008-08-29,-0.006969
2008-09-01,0.028356
2008-09-02,-0.014432
2008-09-03,0.005962
2008-09-04,-0.017559
2008-09-05,0.042257
2008-09-08,-0.023888
2008-09-09,0.00678
2008-09-10,0.014685
2008-09-11,0.008967
2008-09-12,-0.003816
2008-09-15,-0.002518
2008-09-16,0.000799
2008-09-17,-0.002522
2008-09-18,0.015547
2008-09-19,0.033704
2008-09-22,-0.008354
2008-09-23,-0.022936
2008-09-24,-0.001432
2008-09-25,0.047846
2008-09-26,-0.013985
2008-09-29,0.033896
2008-09-30,0.03416
2008-10-01,-0.011649
2008-10-02,0.01231
2008-10-03,0.034016
2008-10-06,-0.007502
2008-10-07,-0.004191
2008-10-08,-0.011369
2008-10-09,-0.018668
2008-10-10,-0.011701
2008-10-13,-0.023199
2008-10-14,0.000632
2008-10-15,-0.015695
2008-10-16,0.004456
2008-10-17,-0.029947
2008-10-20,0.005977
2008-10-21,0.018179
2008-10-22,-0.040705
2008-10-23,0.007363
2008-10-24,0.032185
2008-10-27,-0.02958
2008-10-28,0.040654
2008-10-29,0.011054
2008-10-30,-0.018881
2008-10-31,-0.001398
2008-11-03,0.013889
2008-11-04,0.00176
2008-11-05,0.011797
2008-11-06,-0.018818
2008-11-07,0.003279
2008-11-10,-0.028379
2008-11-11,-0.002091
2008-11-12,-0.019791
2008-11-13,-0.015045
2008-11-14,0.026161
2008-11-17,0.022846
2008-11-18,0.012638
2008-11-19,-0.022182
2008-11-20,-0.0061
2008-11-21,0.025135
2008-11-24,0.002772
2008-11-25,0.045184
2008-11-26,0.007179
2008-11-27,0.00401
2008-11-28,-0.00606
2008-12-01,0.002454
2008-12-02,-0.002662
2008-12-03,0.011625
2008-12-04,0.014839
2008-12-05,-0.011762
2008-12-08,-0.019554
2008-12-09,-0.027387
2008-12-10,0.008491
2008-12-11,-0.022204
2008-12-12,-0.040808
2008-12-15,0.007953
2008-12-16,0.066699
2008-12-17,-0.000152
2008-12-18,0.024458
2008-12-19,0.002216
2008-12-22,-0.002569
2008-12-23,0.022214
2008-12-24,-0.006542
2008-12-25,0.005836
2008-12-26,0.006623
2008-12-29,-0.012897
2008-12-30,0.018016
2008-12-31,-0.003155
2009-01-01,-0.013289
2009-01-02,0.008896
2009-01-05,-0.015055
2009-01-06,0.000449
2009-01-07,-0.000151
2009-01-08,0.016914
2009-01-09,0.00698
2009-01-12,-0.000366
2009-01-13,0.011424
2009-01-14,0.018439
2009-01-15,0.007244
2009-01-16,0.000138
2009-01-19,-0.016813
2009-01-20,-0.013029
2009-01-21,-0.004279
2009-01-22,-0.008889
2009-01-23,-0.002609
2009-01-26,0.000785
2009-01-27,0.007001
2009-01-28,-0.000888
2009-01-29,0.005922
2009-01-30,0.000752
2009-02-02,-0.022362
2009-02-03,-0.010245
2009-02-04,-0.002118
2009-02-05,-0.017769
2009-02-06,0.008363
2009-02-09,0.023788
2009-02-10,0.018084
2009-02-11,-0.003284
2009-02-12,0.02281
2009-02-13,0.002161
2009-02-16,-0.005068
2009-02-17,-0.008727
2009-02-18,-0.004141
2009-02-19,-0.005285
2009-02-20,0.002229
2009-02-23,0.00204
2009-02-24,3.7e-05
2009-02-25,0.005089
2009-02-26,0.013328
2009-02-27,0.010329
2009-03-02,-0.016469
2009-03-03,-0.028211
2009-03-04,0.012206
2009-03-05,-0.024536
2009-03-06,-0.003856
2009-03-09,-0.023006
2009-03-10,-0.033311
2009-03-11,0.010985
2009-03-12,0.018485
2009-03-13,-0.013177
2009-03-16,-0.056646
2009-03-17,-0.011623
2009-03-18,0.012808
2009-03-19,-0.045505
2009-03-20,0.00527
2009-03-23,-0.000519
2009-03-24,0.018199
2009-03-25,0.003484
2009-03-26,-0.026734
2009-03-27,0.030564
2009-03-30,-0.004238
2009-03-31,-0.000714
2009-04-01,-0.02275
2009-04-02,-0.010062
2009-04-03,-0.020874
2009-04-06,-0.003884
2009-04-07,0.039415
2009-04-08,-0.029547
2009-04-09,-0.036547
2009-04-10,0.036909
2009-04-13,-0.006014
2009-04-14,-0.019007
2009-04-15,0.027583
2009-04-16,-0.015838
2009-04-17,0.046359
2009-04-20,0.016751
2009-04-21,-0.012718
2009-04-22,0.053157
2009-04-23,-0.014334
2009-04-24,0.019406
2009-04-27,0.007538
2009-04-28,0.031231
2009-04-29,0.035029
2009-04-30,0.00072
2009-05-01,-0.01728
2009-05-04,0.009835
2009-05-05,-0.014556
2009-05-06,0.040711
2009-05-07,0.002738
2009-05-08,-0.007901
2009-05-11,0.003731
2009-05-12,-0.025912
2009-05-13,-0.017529
2009-05-14,0.024824
2009-05-15,-0.013748
2009-05-18,-0.021594
2009-05-19,0.010884
2009-05-20,0.025363
2009-05-21,0.014508
2009-05-22,0.01995
2009-05-25,-0.014473
2009-05-26,-0.026551
2009-05-27,0.028104
2009-05-28,-0.00689
2009-05-29,-0.005337
2009-06-01,0.026724
2009-06-02,0.010555
2009-06-03,0.008723
2009-06-04,0.039268
2009-06-05,-0.011052
2009-06-08,0.017815
2009-06-09,0.001065
2009-06-10,0.004871
2009-06-11,0.026011
2009-06-12,0.008154
2009-06-15,0.008951
2009-06-16,0.016947
2009-06-17,-0.005509
2009-06-18,-0.012554
2009-06-19,-0.015017
2009-06-22,-0.029079
2009-06-23,0.032069
2009-06-24,-0.021907
2009-06-25,-0.004519
2009-06-26,-0.005972
2009-06-29,0.006223
2009-06-30,0.015603
2009-07-01,0.015481
2009-07-02,-0.010136
2009-07-03,-0.002815
2009-07-06,0.004666
2009-07-07,-0.00388
2009-07-08,0.023756
2009-07-09,0.006923
2009-07-10,0.010863
2009-07-13,0.009353
2009-07-14,0.016068
2009-07-15,0.002398
2009-07-16,-0.017265
2009-07-17,0.005072
2009-07-20,-0.009428
2009-07-21,-0.007284
2009-07-22,0.008084
2009-07-23,0.016737
2009-07-24,0.000277
2009-07-27,0.004074
2009-07-28,0.021389
2009-07-29,0.002903
2009-07-30,0.033479
2009-07-31,0.006957
2009-08-03,-0.025944
2009-08-04,0.010598
2009-08-05,0.006814
2009-08-06,0.021945
2009-08-07,0.010841
2009-08-10,-0.00225
2009-08-11,-0.019075
2009-08-12,-0.003082
2009-08-13,-0.014006
2009-08-14,-0.00904
2009-08-17,0.009442
2009-08-18,0.026186
2009-08-19,0.005923
2009-08-20,-0.018888
2009-08-21,0.006662
2009-08-24,0.019871
2009-08-25,-0.009593
2009-08-26,-0.002111
2009-08-27,0.000228
2009-08-28,-0.01151
2009-08-31,0.009001
2009-09-01,-0.001718
2009-09-02,0.005739
2009-09-03,-0.01156
2009-09-04,-0.005473
2009-09-07,0.009449
2009-09-08,-0.004741
2009-09-09,0.021412
2009-09-10,-0.004819
2009-09-11,0.002892
2009-09-14,0.011637
2009-09-15,-0.016957
2009-09-16,-0.020906
2009-09-17,-0.021041
2009-09-18,0.020493
2009-09-21,-0.009978
2009-09-22,0.045567
2009-09-23,-0.009783
2009-09-24,0.003741
2009-09-25,0.030034
2009-09-28,0.03663
2009-09-29,0.038925
2009-09-30,0.024377
2009-10-01,0.022011
2009-10-02,0.012489
2009-10-05,0.015981
2009-10-06,-0.010734
2009-10-07,-0.015312
2009-10-08,-6.1e-05
2009-10-09,-0.003144
2009-10-12,-0.007852
2009-10-13,0.011383
2009-10-14,0.015107
2009-10-15,0.001345
2009-10-16,0.022057
2009-10-19,-0.016128
2009-10-20,-0.002831
2009-10-21,-0.011249
2009-10-22,-0.027748
2009-10-23,-0.001239
2009-10-26,-0.002318
2009-10-27,0.027006
2009-10-28,0.010589
2009-10-29,-0.017756
2009-10-30,0.030653
2009-11-02,0.021447
2009-11-03,0.010702
2009-11-04,-0.004111
2009-11-05,-0.016565
2009-11-06,-0.006081
2009-11-09,0.018685
2009-11-10,0.030859
2009-11-11,0.024996
2009-11-12,-0.008462
2009-11-13,-0.019663
2009-11-16,0.002388
2009-11-17,-0.032383
2009-11-18,0.005555
2009-11-19,-0.003238
2009-11-20,-0.009565
2009-11-23,-0.030687
2009-11-24,0.009525
2009-11-25,-0.011913
2009-11-26,-0.024581
2009-11-27,-0.058515
2009-11-30,-0.000609
2009-12-01,0.059976
2009-12-02,0.0521
2009-12-03,-0.015145
2009-12-04,-0.020272
2009-12-07,0.014981
2009-12-08,-0.031005
2009-12-09,0.008775
2009-12-10,0.023369
2009-12-11,0.034841
2009-12-14,-0.002713
2009-12-15,-0.00546
2009-12-16,-0.021902
2009-12-17,-0.019308
2009-12-18,-0.005427
2009-12-21,0.008819
2009-12-22,0.020552
2009-12-23,-0.016955
2009-12-24,0.03053
2009-12-25,-0.005596
2009-12-28,-0.000447
2009-12-29,-0.014724
2009-12-30,-0.044706
2009-12-31,0.016411
2010-01-01,0.019808
2010-01-04,-0.007134
2010-01-05,0.001619
2010-01-06,0.011733
2010-01-07,-0.033138
2010-01-08,-0.010607
2010-01-11,0.019166
2010-01-12,-0.028836
2010-01-13,0.006465
2010-01-14,-0.033142
2010-01-15,0.010639
2010-01-18,-0.000931
2010-01-19,-0.039509
2010-01-20,0.026529
2010-01-21,-0.0205
2010-01-22,-0.02176
2010-01-25,0.005349
2010-01-26,0.030693
2010-01-27,-0.025272
2010-01-28,0.001513
2010-01-29,0.010982
2010-02-01,0.016513
2010-02-02,0.003949
2010-02-03,-0.007828
2010-02-04,-0.016505
2010-02-05,0.001637
2010-02-08,-0.020734
2010-02-09,-0.052916
2010-02-10,0.008501
2010-02-11,0.027422
2010-02-12,-0.066722
2010-02-15,-0.027474
2010-02-16,0.024565
2010-02-17,0.079861
2010-02-18,0.000759
2010-02-19,-0.029023
2010-02-22,-0.006747
2010-02-23,0.050399
2010-02-24,-0.022017
2010-02-25,-0.027398
2010-02-26,-0.016089
2010-03-01,-0.031787
2010-03-02,0.003897
2010-03-03,0.053397
2010-03-04,0.009848
2010-03-05,-0.007978
2010-03-08,-0.008589
2010-03-09,-0.043086
2010-03-10,0.02288
2010-03-11,-0.002425
2010-03-12,-0.005328
2010-03-15,0.087563
2010-03-16,0.007647
2010-03-17,-0.024975
2010-03-18,-0.013156
2010-03-19,0.035403
2010-03-22,0.00331
2010-03-23,-0.04128
2010-03-24,0.02451
2010-03-25,-0.020832
2010-03-26,0.05552
2010-03-29,0.031447
2010-03-30,-0.013761
2010-03-31,0.038079
2010-04-01,0.00192
2010-04-02,0.024003
2010-04-05,0.012674
2010-04-06,-0.021268
2010-04-07,-0.015201
2010-04-08,0.024789
2010-04-09,-0.007858
2010-04-12,-0.009216
2010-04-13,-0.020619
2010-04-14,0.008722
2010-04-15,0.04422
2010-04-16,-0.021511
2010-04-19,0.000537
2010-04-20,0.03237
2010-04-21,-0.001702
2010-04-22,0.009822
2010-04-23,-0.021547
2010-04-26,0.008198
2010-04-27,-0.00383
2010-04-28,0.018981
2010-04-29,0.021513
2010-04-30,0.045905
2010-05-03,0.010197
2010-05-04,0.006681
2010-05-05,0.003763
2010-05-06,-0.006432
2010-05-07,0.005793
2010-05-10,-0.004833
2010-05-11,0.002609
2010-05-12,0.01949
2010-05-13,-0.014108
2010-05-14,0.016264
2010-05-17,0.019749
2010-05-18,-0.00175
2010-05-19,-0.031756
2010-05-20,-0.008618
2010-05-21,0.0257
2010-05-24,-0.000433
2010-05-25,-0.019005
2010-05-26,-0.008994
2010-05-27,0.015854
2010-05-28,0.009922
2010-05-31,-0.00419
2010-06-01,-0.006119
2010-06-02,-0.006197
2010-06-03,-0.014006
2010-06-04,0.023633
2010-06-07,-0.004921
2010-06-08,0.019139
2010-06-09,0.022833
2010-06-10,0.015045
2010-06-11,-0.00668
2010-06-14,0.006116
2010-06-15,-0.000354
2010-06-16,-0.012615
2010-06-17,0.004299
2010-06-18,-0.016368
2010-06-21,0.015717
2010-06-22,-0.006814
2010-06-23,0.002916
2010-06-24,0.00399
2010-06-25,-0.003466
2010-06-28,0.0075
2010-06-29,-0.005844
2010-06-30,0.010407
2010-07-01,-0.015837
2010-07-02,0.00147
2010-07-05,0.025842
2010-07-06,-0.012698
2010-07-07,-0.009433
2010-07-08,0.007421
2010-07-09,0.002577
2010-07-12,0.004819
2010-07-13,0.006397
2010-07-14,0.007953
2010-07-15,0.013423
2010-07-16,0.004828
2010-07-19,-0.002861
2010-07-20,0.007702
2010-07-21,0.021086
2010-07-22,-0.001446
2010-07-23,-0.011619
2010-07-26,0.012684
2010-07-27,-0.001474
2010-07-28,-0.026494
2010-07-29,0.009913
2010-07-30,-0.008857
2010-08-02,-0.00143
2010-08-03,0.005128
2010-08-04,0.002782
2010-08-05,0.009858
2010-08-06,-0.005755
2010-08-09,0.006596
2010-08-10,-0.003257
2010-08-11,0.008953
2010-08-12,0.007204
2010-08-13,-0.010752
2010-08-16,0.012187
2010-08-17,-0.006371
2010-08-18,0.009579
2010-08-19,0.004314
2010-08-20,0.021254
2010-08-23,-0.002498
2010-08-24,-0.004247
2010-08-25,-0.000227
2010-08-26,-0.003459
2010-08-27,0.008788
2010-08-30,-0.01734
2010-08-31,-0.011212
2010-09-01,-0.013898
2010-09-02,0.012763
2010-09-03,0.024426
2010-09-06,-0.001457
2010-09-07,-0.002488
2010-09-08,0.000979
2010-09-09,0.015464
2010-09-10,-0.011754
2010-09-13,0.003046
2010-09-14,0.013004
2010-09-15,0.006374
2010-09-16,0.002393
2010-09-17,0.01219
2010-09-20,-0.031577
2010-09-21,0.007917
2010-09-22,-0.011977
2010-09-23,-0.031676
2010-09-24,0.008775
2010-09-27,0.029817
2010-09-28,-0.002803
2010-09-29,0.019661
2010-09-30,0.03116
2010-10-01,0.024759
2010-10-04,0.03194
2010-10-05,0.014378
2010-10-06,0.00151
2010-10-07,-0.030599
2010-10-08,-0.004404
2010-10-11,-0.018453
2010-10-12,0.04455
2010-10-13,-0.003687
2010-10-14,0.002816
2010-10-15,0.011789
2010-10-18,0.000871
2010-10-19,0.03211
2010-10-20,-0.011052
2010-10-21,0.003641
2010-10-22,-0.013552
2010-10-25,-0.022637
2010-10-26,-0.01057
2010-10-27,-0.000714
2010-10-28,-0.008022
2010-10-29,-0.01213
2010-11-01,-0.023714
2010-11-02,-0.001397
2010-11-03,-0.028878
2010-11-04,0.01367
2010-11-05,0.001768
2010-11-08,-0.029662
2010-11-09,-0.005885
2010-11-10,-0.016863
2010-11-11,0.006729
2010-11-12,0.028359
2010-11-15,-0.037203
2010-11-16,0.002303
2010-11-17,-0.004055
2010-11-18,0.015824
2010-11-19,0.004698
2010-11-22,-0.01578
2010-11-23,-0.006267
2010-11-24,-0.015725
2010-11-25,0.020129
2010-11-26,0.000404
2010-11-29,0.035254
2010-11-30,-0.001055
2010-12-01,-0.013328
2010-12-02,-0.026698
2010-12-03,-0.031836
2010-12-06,-0.032644
2010-12-07,0.006454
2010-12-08,0.013745
2010-12-09,-0.039795
2010-12-10,0.021211
2010-12-13,-0.013832
2010-12-14,0.003989
2010-12-15,0.041976
2010-12-16,0.021734
2010-12-17,-0.006754
2010-12-20,-0.021476
2010-12-21,-0.048747
2010-12-22,-0.016759
2010-12-23,-0.006578
2010-12-24,-0.029517
2010-12-27,-0.003663
2010-12-28,0.002247
2010-12-29,-0.006115
2010-12-30,-0.016432
2010-12-31,0.003995
2011-01-03,0.010304
2011-01-04,-0.023719
2011-01-05,0.028903
2011-01-06,-0.002171
2011-01-07,0.000413
2011-01-10,0.014505
2011-01-11,0.004465
2011-01-12,0.01748
2011-01-13,0.00495
2011-01-14,-0.010322
2011-01-17,0.005752
2011-01-18,-0.017996
2011-01-19,0.00162
2011-01-20,-0.000543
2011-01-21,-0.003207
2011-01-24,-0.001871
2011-01-25,-0.026093
2011-01-26,-0.007241
2011-01-27,0.001611
2011-01-28,0.00266
2011-01-31,-0.016103
2011-02-01,0.018739
2011-02-02,-0.013716
2011-02-03,0.015259
2011-02-04,0.006889
2011-02-07,-0.010164
2011-02-08,0.026545
2011-02-09,-0.017774
2011-02-10,0.014469
2011-02-11,0.01695
2011-02-14,-0.01099
2011-02-15,0.022384
2011-02-16,-0.003993
2011-02-17,0.004671
2011-02-18,0.003998
2011-02-21,-0.001956
2011-02-22,0.011216
2011-02-23,0.010451
2011-02-24,-0.022545
2011-02-25,0.016445
2011-02-28,-0.026383
2011-03-01,0.016096
2011-03-02,0.021459
2011-03-03,-0.020011
2011-03-04,-0.007443
2011-03-07,-0.021357
2011-03-08,-0.003956
2011-03-09,-0.006112
2011-03-10,0.014543
2011-03-11,0.023204
2011-03-14,0.023824
2011-03-15,-0.009661
2011-03-16,-0.003629
2011-03-17,-0.028433
2011-03-18,-0.012875
2011-03-21,0.019218
2011-03-22,0.031577
2011-03-23,-0.023439
2011-03-24,-0.011644
2011-03-25,-0.000562
2011-03-28,0.00577
2011-03-29,-0.015585
2011-03-30,0.007672
2011-03-31,-0.008727
2011-04-01,-0.000251
2011-04-04,0.009191
2011-04-05,0.000102
2011-04-06,-0.006603
2011-04-07,-0.001568
2011-04-08,-0.001228
2011-04-11,-0.00489
2011-04-12,-0.003261
2011-04-13,0.019577
2011-04-14,0.00663
2011-04-15,-0.003686
2011-04-18,0.008402
2011-04-19,-0.003898
2011-04-20,0.01342
2011-04-21,0.004123
2011-04-22,-0.001216
2011-04-25,0.004911
2011-04-26,-0.016666
2011-04-27,-0.011675
2011-04-28,-0.015083
2011-04-29,0.001887
2011-05-02,0.024861
2011-05-03,0.030371
2011-05-04,0.009263
2011-05-05,0.007978
2011-05-06,-0.027412
2011-05-09,-0.00789
2011-05-10,-0.014685
2011-05-11,-0.011078
2011-05-12,-0.003036
2011-05-13,-0.00835
2011-05-16,-0.032991
2011-05-17,0.012078
2011-05-18,-0.023014
2011-05-19,0.004853
2011-05-20,0.04501
2011-05-23,-0.01866
2011-05-24,-0.05669
2011-05-25,-0.006458
2011-05-26,0.036816
2011-05-27,0.060968
2011-05-30,-0.037471
2011-05-31,0.016168
2011-06-01,-0.016156
2011-06-02,-0.003438
2011-06-03,0.081926
2011-06-06,-0.043257
2011-06-07,0.008731
2011-06-08,0.017557
2011-06-09,0.03782
2011-06-10,0.003194
2011-06-13,0.009807
2011-06-14,-0.011567
2011-06-15,0.00741
2011-06-16,-0.008966
2011-06-17,0.015149
2011-06-20,-0.008523
2011-06-21,0.008245
2011-06-22,-0.000608
2011-06-23,0.021997
2011-06-24,-0.00094
2011-06-27,-0.032119
2011-06-28,0.021457
2011-06-29,-0.019686
2011-06-30,-0.013772
2011-07-01,-0.012894
2011-07-04,0.029095
2011-07-05,-0.04407
2011-07-06,0.065156
2011-07-07,0.029577
2011-07-08,0.006967
2011-07-11,-0.001646
2011-07-12,0.007963
2011-07-13,0.013504
2011-07-14,0.015609
2011-07-15,0.012672
2011-07-18,0.00194
2011-07-19,-0.004045
2011-07-20,-0.002899
2011-07-21,-0.003517
2011-07-22,0.01926
2011-07-25,0.009532
2011-07-26,-0.046971
2011-07-27,0.010018
2011-07-28,0.005047
2011-07-29,-0.000454
2011-08-01,-0.008787
2011-08-02,0.023708
2011-08-03,0.019052
2011-08-04,-0.015322
2011-08-05,0.007824
2011-08-08,-0.018774
2011-08-09,-0.025123
2011-08-10,-0.011988
2011-08-11,0.018366
2011-08-12,0.019665
2011-08-15,0.010203
2011-08-16,0.014008
2011-08-17,0.009441
2011-08-18,-0.011259
2011-08-19,0.007203
2011-08-22,0.013225
2011-08-23,0.011823
2011-08-24,0.018073
2011-08-25,0.010415
2011-08-26,0.005173
2011-08-29,0.0152
2011-08-30,-0.000359
2011-08-31,-0.011898
2011-09-01,-0.002093
2011-09-02,-0.009987
2011-09-05,-0.008639
2011-09-06,-0.001885
2011-09-07,-0.01034
2011-09-08,-0.00384
2011-09-09,-0.024294
2011-09-12,0.002638
2011-09-13,2e-05
2011-09-14,-0.012523
2011-09-15,0.009545
2011-09-16,0.013942
2011-09-19,-0.02298
2011-09-20,-0.010714
2011-09-21,-0.013066
2011-09-22,-0.015711
2011-09-23,0.013963
2011-09-26,-0.003372
2011-09-27,-0.004434
2011-09-28,-0.031759
2011-09-29,0.009587
2011-09-30,-0.025255
2011-10-03,0.001152
2011-10-04,0.005936
2011-10-05,0.027191
2011-10-06,-0.024553
2011-10-07,-0.057362
2011-10-10,0.003871
2011-10-11,0.059111
2011-10-12,0.037726
2011-10-13,0.00677
2011-10-14,-0.015515
2011-10-17,0.023666
2011-10-18,-0.027387
2011-10-19,0.012798
2011-10-20,0.014127
2011-10-21,0.027756
2011-10-24,0.067965
2011-10-25,0.009446
2011-10-26,-0.014627
2011-10-27,-0.000685
2011-10-28,-0.045636
2011-10-31,-0.016669
2011-11-01,-0.012527
2011-11-02,-0.01541
2011-11-03,0.004249
2011-11-04,-0.022084
2011-11-07,0.028006
2011-11-08,5e-06
2011-11-09,-0.00023
2011-11-10,-0.007546
2011-11-11,0.003329
2011-11-14,0.016771
2011-11-15,-0.016498
2011-11-16,-0.012088
2011-11-17,-0.005714
2011-11-18,-0.024872
2011-11-21,-0.014358
2011-11-22,-0.009536
2011-11-23,0.017359
2011-11-24,0.00501
2011-11-25,0.003573
2011-11-28,0.014769
2011-11-29,-0.002244
2011-11-30,0.006201
2011-12-01,-0.00155
2011-12-02,0.003793
2011-12-05,-0.007908
2011-12-06,-0.031567
2011-12-07,-0.001728
2011-12-08,0.026994
2011-12-09,0.01648
2011-12-12,0.01754
2011-12-13,0.021751
2011-12-14,0.001522
2011-12-15,0.003381
2011-12-16,-0.009954
2011-12-19,-0.00481
2011-12-20,0.009291
2011-12-21,0.017378
2011-12-22,-0.001938
2011-12-23,-0.006292
2011-12-26,7e-06
2011-12-27,0.007806
2011-12-28,-0.017877
2011-12-29,-0.027609
2011-12-30,-0.007786
2012-01-02,-0.022512
2012-01-03,-0.008973
2012-01-04,-0.002886
2012-01-05,-0.008493
2012-01-06,0.025582
2012-01-09,0.005553
2012-01-10,0.005216
2012-01-11,0.010191
2012-01-12,-0.017641
2012-01-13,0.015455
2012-01-16,-0.00123
2012-01-17,0.010614
2012-01-18,-0.016018
2012-01-19,-0.022393
2012-01-20,0.012682
2012-01-23,0.00673
2012-01-24,-0.01544
2012-01-25,-0.014082
2012-01-26,0.018931
2012-01-27,-0.02033
2012-01-30,0.027654
2012-01-31,-0.01655
2012-02-01,0.011953
2012-02-02,-0.006283
2012-02-03,0.010969
2012-02-06,-0.009414
2012-02-07,-0.002689
2012-02-08,0.000661
2012-02-09,-0.015298
2012-02-10,0.010686
2012-02-13,-0.007884
2012-02-14,-0.00338
2012-02-15,-0.014371
2012-02-16,-0.035313
2012-02-17,-0.0028
2012-02-20,0.051433
2012-02-21,0.015652
2012-02-22,-0.000445
2012-02-23,-0.005763
2012-02-24,0.00046
2012-02-27,0.010563
2012-02-28,-0.021347
2012-02-29,0.019159
2012-03-01,0.013516
2012-03-02,0.013225
2012-03-05,0.007733
2012-03-06,0.000332
2012-03-07,0.010804
2012-03-08,0.008959
2012-03-09,-0.005166
2012-03-12,-0.008043
2012-03-13,0.001377
2012-03-14,0.020719
2012-03-15,-0.015781
2012-03-16,-0.019575
2012-03-19,0.002408
2012-03-20,0.000839
2012-03-21,0.002694
2012-03-22,0.00358
2012-03-23,-0.003106
2012-03-26,0.019735
2012-03-27,-0.020323
2012-03-28,-0.010936
2012-03-29,-0.001616
2012-03-30,-0.025627
2012-04-02,-0.002592
2012-04-03,0.030302
2012-04-04,0.000358
2012-04-05,0.004155
2012-04-06,-0.021299
2012-04-09,-0.009824
2012-04-10,-0.006724
2012-04-11,-0.005533
2012-04-12,0.021341
2012-04-13,0.008855
2012-04-16,-0.017789
2012-04-17,0.003765
2012-04-18,0.008258
2012-04-19,0.017828
2012-04-20,0.023581
2012-04-23,-0.015106
2012-04-24,-0.012487
2012-04-25,-0.020259
2012-04-26,-0.003798
2012-04-27,0.008343
2012-04-30,0.016669
2012-05-01,-0.001218
2012-05-02,-0.005037
2012-05-03,0.002257
2012-05-04,-0.011908
2012-05-07,0.028279
2012-05-08,-0.022476
2012-05-09,0.002815
2012-05-10,0.035824
2012-05-11,0.000113
2012-05-14,-0.003479
2012-05-15,-0.006139
2012-05-16,-0.002927
2012-05-17,0.021342
2012-05-18,-0.032599
2012-05-21,0.023079
2012-05-22,-0.02938
2012-05-23,-0.005394
2012-05-24,-0.009966
2012-05-25,0.012818
2012-05-28,-0.033294
2012-05-29,0.009132
2012-05-30,0.048525
2012-05-31,-0.030611
2012-06-01,0.00466
2012-06-04,-0.017759
2012-06-05,0.010633
2012-06-06,0.000471
2012-06-07,-0.01481
2012-06-08,0.010499
2012-06-11,0.038263
2012-06-12,-0.003818
2012-06-13,0.01531
2012-06-14,-0.025789
2012-06-15,-0.018258
2012-06-18,0.010125
2012-06-19,0.032192
2012-06-20,0.007263
2012-06-21,-0.006545
2012-06-22,-1.4e-05
2012-06-25,-0.023273
2012-06-26,0.010548
2012-06-27,0.017257
2012-06-28,-0.008372
2012-06-29,-0.008439
2012-07-02,0.004595
2012-07-03,-0.007293
2012-07-04,-0.001043
2012-07-05,0.03201
2012-07-06,-0.003561
2012-07-09,-0.005759
2012-07-10,-0.009868
2012-07-11,0.010896
2012-07-12,-0.002643
2012-07-13,-0.009162
2012-07-16,0.017761
2012-07-17,0.01911
2012-07-18,-0.008191
2012-07-19,-0.025982
2012-07-20,0.013843
2012-07-23,-0.012097
2012-07-24,0.013436
2012-07-25,-0.03333
2012-07-26,0.014556
2012-07-27,-0.026239
2012-07-30,0.015043
2012-07-31,0.000324
2012-08-01,-0.020535
